!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter'						
!QuantityType	!Reaction	!Compound	!Mode	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound
concentration		M_2ahbut_m	0.1	mM		C06006
concentration		M_2cpr5p_c	0.1	mM		C01302
concentration		M_2dda7p_c	0.1	mM		C04691
concentration		M_2ippm_c	0.1	mM		C02631
concentration		M_2obut_c	0.1	mM		C00109
concentration		M_2obut_m	0.1	mM		C00109
concentration		M_2oxoadp_c	0.1	mM		C00322
concentration		M_2oxoadp_m	0.1	mM		C00322
concentration		M_2pg_c	0.1	mM		C00631
concentration		M_34hpp_c	0.1	mM		C01179
concentration		M_3c2hmp_c	0.1	mM		C04411
concentration		M_3c3hmp_c	0.1	mM		C02504
concentration		M_3c4mop_c	0.1	mM		C04236
concentration		M_3dhq_c	0.1	mM		C00944
concentration		M_3dhsk_c	0.1	mM		C02637
concentration		M_3ig3p_c	0.1	mM		C03506
concentration		M_3mob_c	0.1	mM		C00141
concentration		M_3mob_m	0.1	mM		C00141
concentration		M_3mop_c	0.1	mM		C00671
concentration		M_3mop_m	0.1	mM		C00671
concentration		M_3pg_c	0.1	mM		C00197
concentration		M_3php_c	0.1	mM		C03232
concentration		M_3psme_c	0.1	mM		C01269
concentration		M_4mop_c	0.1	mM		C00233
concentration		M_4pasp_c	0.1	mM		C03082
concentration		M_5mthf_c	0.1	mM		C00440
concentration		M_6pgc_c	0.1	mM		C00345
concentration		M_6pgl_c	0.1	mM		C01236
concentration		M_L2aadp6sa_c	0.1	mM		C04076
concentration		M_L2aadp_c	0.1	mM		C00956
concentration		M_ac_c	0.1	mM		C00033
concentration		M_ac_e	0.1	mM		C00033
concentration		M_ac_m	0.1	mM		C00033
concentration		M_acald_c	0.1	mM		C00084
concentration		M_acald_e	0.1	mM		C00084
concentration		M_acald_m	0.1	mM		C00084
concentration		M_accoa_c	0.1	mM		C00024
concentration		M_accoa_m	0.1	mM		C00024
concentration		M_acg5p_m	0.1	mM		C04133
concentration		M_acg5sa_m	0.1	mM		C01250
concentration		M_acglu_m	0.1	mM		C00624
concentration		M_achms_c	0.1	mM		C01077
concentration		M_acorn_m	0.1	mM		C00437
concentration		M_adp_c	0.1	mM		C00008
concentration		M_adp_m	0.1	mM		C00008
concentration		M_aicar_c	0.1	mM		C04677
concentration		M_akg_c	0.1	mM		C00026
concentration		M_akg_m	0.1	mM		C00026
concentration		M_ala_L_c	0.1	mM		C00041
concentration		M_ala_L_m	0.1	mM		C00041
concentration		M_alac_S_m	0.1	mM		C00900
concentration		M_amp_c	0.1	mM		C00020
concentration		M_amp_m	0.1	mM		C00020
concentration		M_anth_c	0.1	mM		C00108
concentration		M_aps_c	0.1	mM		C00224
concentration		M_arg_L_c	0.1	mM		C00062
concentration		M_argsuc_c	0.1	mM		C03406
concentration		M_asn_L_c	0.1	mM		C00152
concentration		M_asp_L_c	0.1	mM		C00049
concentration		M_asp_L_m	0.1	mM		C00049
concentration		M_aspsa_c	0.1	mM		C00441
concentration		M_atp_c	0.1	mM		C00002
concentration		M_atp_m	0.1	mM		C00002
concentration		M_b124tc_m	0.1	mM		C04002
concentration		M_cbp_c	0.1	mM		C00169
concentration		M_chor_c	0.1	mM		C00251
concentration		M_cit_c	0.1	mM		C00158
concentration		M_cit_m	0.1	mM		C00158
concentration		M_citr_L_c	0.1	mM		C00327
concentration		M_cmp_c	0.1	mM		C00055
concentration		M_co2_c	0.1	mM		C00011
concentration		M_co2_e	0.1	mM		C00011
concentration		M_co2_m	0.1	mM		C00011
concentration		M_coa_c	0.1	mM		C00010
concentration		M_coa_m	0.1	mM		C00010
concentration		M_cys_L_c	0.1	mM		C00097
concentration		M_cyst_L_c	0.1	mM		C02291
concentration		M_damp_c	0.1	mM		C00360
concentration		M_dcmp_c	0.1	mM		C00239
concentration		M_dgmp_c	0.1	mM		C00362
concentration		M_dhap_c	0.1	mM		C00111
concentration		M_dtmp_c	0.1	mM		C00364
concentration		M_e4p_c	0.1	mM		C00279
concentration		M_eig3p_c	0.1	mM		C04666
concentration		M_ergst_c	0.1	mM		C01694
concentration		M_etoh_c	0.1	mM		C00469
concentration		M_etoh_e	0.1	mM		C00469
concentration		M_etoh_m	0.1	mM		C00469
concentration		M_f6p_c	0.1	mM		C00085
concentration		M_fdp_c	0.1	mM		C00354
concentration		M_ficytc_m	0.1	mM		C00125
concentration		M_focytc_m	0.1	mM		C00126
concentration		M_for_c	0.1	mM		C00058
concentration		M_fum_c	0.1	mM		C00122
concentration		M_fum_m	0.1	mM		C00122
concentration		M_g1p_c	0.1	mM		C00103
concentration		M_g3p_c	0.1	mM		C00118
concentration		M_g6p_c	0.1	mM		C00668
concentration		M_glc_D_c	0.1	mM		C00031
concentration		M_glc_D_e	0.1	mM		C00031
concentration		M_gln_L_c	0.1	mM		C00064
concentration		M_gln_L_m	0.1	mM		C00064
concentration		M_glu5p_c	0.1	mM		C03287
concentration		M_glu5sa_c	0.1	mM		C01165
concentration		M_glu_L_c	0.1	mM		C00025
concentration		M_glu_L_m	0.1	mM		C00025
concentration		M_glx_c	0.1	mM		C00048
concentration		M_glx_m	0.1	mM		C00048
concentration		M_gly_c	0.1	mM		C00037
concentration		M_gly_m	0.1	mM		C00037
concentration		M_glyc3p_c	0.1	mM		C00093
concentration		M_glyc_c	0.1	mM		C00116
concentration		M_glyc_e	0.1	mM		C00116
concentration		M_glycogen_c	0.1	mM		C00182
concentration		M_gmp_c	0.1	mM		C00144
concentration		M_h2o_c	0.1	mM		C00001
concentration		M_h2o_e	0.1	mM		C00001
concentration		M_h2o_m	0.1	mM		C00001
concentration		M_h2s_c	0.1	mM		C00283
concentration		M_h2s_e	0.1	mM		C00283
concentration		M_h_c	0.1	mM		C00080
concentration		M_h_e	0.1	mM		C00080
concentration		M_h_m	0.1	mM		C00080
concentration		M_hcit_c	0.1	mM		C01251
concentration		M_hcit_m	0.1	mM		C01251
concentration		M_hco3_c	0.1	mM		C00288
concentration		M_hco3_m	0.1	mM		C00288
concentration		M_hcys_L_c	0.1	mM		C00155
concentration		M_hcyt_c	0.1	mM		C00080
concentration		M_hicit_m	0.1	mM		C05662
concentration		M_his_L_c	0.1	mM		C00135
concentration		M_hisp_c	0.1	mM		C01100
concentration		M_histd_c	0.1	mM		C00860
concentration		M_hom_L_c	0.1	mM		C00263
concentration		M_icit_c	0.1	mM		C00311
concentration		M_icit_m	0.1	mM		C00311
concentration		M_ile_L_c	0.1	mM		C00407
concentration		M_imacp_c	0.1	mM		C01267
concentration		M_leu_L_c	0.1	mM		C00123
concentration		M_lys_L_c	0.1	mM		C00047
concentration		M_mal_L_c	0.1	mM		C00149
concentration		M_mal_L_m	0.1	mM		C00149
concentration		M_mannan_c	0.1	mM		C00464
concentration		M_met_L_c	0.1	mM		C00073
concentration		M_methf_c	0.1	mM		C00445
concentration		M_mlthf_c	0.1	mM		C00143
concentration		M_nad_c	0.1	mM		C00003
concentration		M_nad_m	0.1	mM		C00003
concentration		M_nadh_c	0.1	mM		C00004
concentration		M_nadh_m	0.1	mM		C00004
concentration		M_nadp_c	0.1	mM		C00006
concentration		M_nadp_m	0.1	mM		C00006
concentration		M_nadph_c	0.1	mM		C00005
concentration		M_nadph_m	0.1	mM		C00005
concentration		M_nh4_c	0.1	mM		C00014
concentration		M_nh4_e	0.1	mM		C00014
concentration		M_nh4_m	0.1	mM		C00014
concentration		M_o2_c	0.1	mM		C00007
concentration		M_o2_e	0.1	mM		C00007
concentration		M_o2_m	0.1	mM		C00007
concentration		M_oaa_c	0.1	mM		C00036
concentration		M_oaa_m	0.1	mM		C00036
concentration		M_orn_c	0.1	mM		C00077
concentration		M_orn_m	0.1	mM		C00077
concentration		M_oxag_m	0.1	mM		C05533
concentration		M_pa_SC_c	0.1	mM		C00416
concentration		M_pap_c	0.1	mM		C00054
concentration		M_paps_c	0.1	mM		C00053
concentration		M_pc_SC_c	0.1	mM		C00157
concentration		M_pe_SC_c	0.1	mM		C00350
concentration		M_pep_c	0.1	mM		C00074
concentration		M_phe_L_c	0.1	mM		C00079
concentration		M_phom_c	0.1	mM		C01102
concentration		M_phpyr_c	0.1	mM		C00166
concentration		M_pi_c	0.1	mM		C00009
concentration		M_pi_e	0.1	mM		C00009
concentration		M_pi_m	0.1	mM		C00009
concentration		M_pphn_c	0.1	mM		C00254
concentration		M_ppi_c	0.1	mM		C00013
concentration		M_ppi_m	0.1	mM		C00013
concentration		M_pran_c	0.1	mM		C04302
concentration		M_prbamp_c	0.1	mM		C02741
concentration		M_prbatp_c	0.1	mM		C02739
concentration		M_prfp_c	0.1	mM		C04896
concentration		M_prlp_c	0.1	mM		C04916
concentration		M_pro_L_c	0.1	mM		C00148
concentration		M_prpp_c	0.1	mM		C00119
concentration		M_ps_SC_c	0.1	mM		C02737
concentration		M_pser_L_c	0.1	mM		C01005
concentration		M_ptd1ino_SC_c	0.1	mM		C01194
concentration		M_pyr_c	0.1	mM		C00022
concentration		M_pyr_e	0.1	mM		C00022
concentration		M_pyr_m	0.1	mM		C00022
concentration		M_q6_m	0.1	mM		C17568
concentration		M_q6h2_m	0.1	mM		C00390
concentration		M_r5p_c	0.1	mM		C00117
concentration		M_ru5p_D_c	0.1	mM		C00199
concentration		M_s17bp_c	0.1	mM		C00447
concentration		M_s7p_c	0.1	mM		C05382
concentration		M_saccrp_L_c	0.1	mM		C00449
concentration		M_ser_L_c	0.1	mM		C00065
concentration		M_skm5p_c	0.1	mM		C03175
concentration		M_skm_c	0.1	mM		C00493
concentration		M_so3_c	0.1	mM		C11481
concentration		M_so4_c	0.1	mM		C00059
concentration		M_so4_e	0.1	mM		C00059
concentration		M_succ_c	0.1	mM		C00042
concentration		M_succ_e	0.1	mM		C00042
concentration		M_succ_m	0.1	mM		C00042
concentration		M_succoa_m	0.1	mM		C00091
concentration		M_thf_c	0.1	mM		C00101
concentration		M_thr_L_c	0.1	mM		C00188
concentration		M_thr_L_m	0.1	mM		C00188
concentration		M_tre6p_c	0.1	mM		C00689
concentration		M_tre_c	0.1	mM		C01083
concentration		M_tre_e	0.1	mM		C01083
concentration		M_triglyc_SC_c	0.1	mM		C00422
concentration		M_trp_L_c	0.1	mM		C00078
concentration		M_tyr_L_c	0.1	mM		C00082
concentration		M_udp_c	0.1	mM		C00015
concentration		M_udpg_c	0.1	mM		C00029
concentration		M_ump_c	0.1	mM		C00105
concentration		M_utp_c	0.1	mM		C00075
concentration		M_val_L_c	0.1	mM		C00183
concentration		M_xu5p_D_c	0.1	mM		C00231
concentration		M_zymst_c	0.1	mM		C05437
concentration of enzyme	R_EX_etoh_e		0.5	mM	R00197	
concentration of enzyme	R_GLYCt		0.5	mM		
concentration of enzyme	R_dtmpSYN		0.5	mM		
concentration of enzyme	R_TREH		0.5	mM		
concentration of enzyme	R_EX_pi_e		0.5	mM	R00197	
concentration of enzyme	R_ADSK		0.5	mM	R00509	
concentration of enzyme	R_PRMICIi		0.5	mM	R04640	
concentration of enzyme	R_ALDD2x		0.5	mM		
concentration of enzyme	R_ALDD2y		0.5	mM	R00711	
concentration of enzyme	R_SUCCt2r		0.5	mM		
concentration of enzyme	R_IPPMIa		0.5	mM	R04001	
concentration of enzyme	R_IPPMIb		0.5	mM	R03968	
concentration of enzyme	R_EX_o2_e		0.5	mM	R00197	
concentration of enzyme	R_biomass		0.5	mM		
concentration of enzyme	R_PRPPS		0.5	mM		
concentration of enzyme	R_GHMT2r		0.5	mM	R00945	
concentration of enzyme	R_ANPRT		0.5	mM	R01073	
concentration of enzyme	R_GAPD		0.5	mM	R01061	
concentration of enzyme	R_DHAD2m		0.5	mM	R05070	
concentration of enzyme	R_HSERTA		0.5	mM	R01776	
concentration of enzyme	R_IPMD		0.5	mM	R04426	
concentration of enzyme	R_SUCOAACTrm		0.5	mM		
concentration of enzyme	R_TKT1		0.5	mM	R01641	
concentration of enzyme	R_TKT2		0.5	mM	R01067	
concentration of enzyme	R_CO2t		0.5	mM		
concentration of enzyme	R_ASADi		0.5	mM	R02291	
concentration of enzyme	R_FBA3		0.5	mM	R01829	
concentration of enzyme	R_PGCD		0.5	mM	R01513	
concentration of enzyme	R_G6PDH2		0.5	mM		
concentration of enzyme	R_OCBTi		0.5	mM		
concentration of enzyme	R_ICL		0.5	mM	R00479	
concentration of enzyme	R_TYRTApyr		0.5	mM	R00734	
concentration of enzyme	R_SO4ti		0.5	mM		
concentration of enzyme	R_peSYN		0.5	mM		
concentration of enzyme	R_PPAm		0.5	mM		
concentration of enzyme	R_DHQS		0.5	mM	R03083	
concentration of enzyme	R_FUM		0.5	mM	R01082	
concentration of enzyme	R_HSDyi		0.5	mM	R01775	
concentration of enzyme	R_ACGKm		0.5	mM	R02649	
concentration of enzyme	R_OMCDC		0.5	mM	R01652	
concentration of enzyme	R_FDH		0.5	mM	R00519	
concentration of enzyme	R_EX_acald_e		0.5	mM	R00197	
concentration of enzyme	R_NADK		0.5	mM	R00104	
concentration of enzyme	R_H2Ot		0.5	mM		
concentration of enzyme	R_ACALDtex		0.5	mM		
concentration of enzyme	R_SADT		0.5	mM	R00529	
concentration of enzyme	R_DHQTi		0.5	mM	R03084	
concentration of enzyme	R_OAAt2m		0.5	mM		
concentration of enzyme	R_PFK_3		0.5	mM	R01843	
concentration of enzyme	R_ADK1		0.5	mM		
concentration of enzyme	R_VALTA		0.5	mM	R01214	
concentration of enzyme	R_BPNT		0.5	mM	R00188	
concentration of enzyme	R_ampSYN		0.5	mM		
concentration of enzyme	R_PHETA1		0.5	mM	R00694	
concentration of enzyme	R_ORNt3m		0.5	mM		
concentration of enzyme	R_CYOOm		0.5	mM	R00081	
concentration of enzyme	R_IGPS		0.5	mM	R03508	
concentration of enzyme	R_ATPS3m		0.5	mM		
concentration of enzyme	R_PDHm		0.5	mM	R00209	
concentration of enzyme	R_RPE		0.5	mM	R01529	
concentration of enzyme	R_THRS		0.5	mM	R01466	
concentration of enzyme	R_ETOHtm		0.5	mM	R00754	
concentration of enzyme	R_P5CR		0.5	mM		
concentration of enzyme	R_RPI		0.5	mM	R01056	
concentration of enzyme	R_THRA		0.5	mM	R00751	
concentration of enzyme	R_ACS		0.5	mM	R00235	
concentration of enzyme	R_NADHKm		0.5	mM	R00105	
concentration of enzyme	R_IPPS		0.5	mM	R01213	
concentration of enzyme	R_dgmpSYN		0.5	mM		
concentration of enzyme	R_CITtcm		0.5	mM		
concentration of enzyme	R_CSc		0.5	mM	R00351	
concentration of enzyme	R_ILETA		0.5	mM	R02199	
concentration of enzyme	R_PGM		0.5	mM	R01518	
concentration of enzyme	R_PGL		0.5	mM	R02035	
concentration of enzyme	R_PGK		0.5	mM	R01512	
concentration of enzyme	R_eleak		0.5	mM		
concentration of enzyme	R_PGI		0.5	mM		
concentration of enzyme	R_GLNt2m		0.5	mM		
concentration of enzyme	R_ADK1m		0.5	mM		
concentration of enzyme	R_ORNTACim		0.5	mM		
concentration of enzyme	R_PC		0.5	mM	R00344	
concentration of enzyme	R_SACCD1		0.5	mM	R02315	
concentration of enzyme	R_TRPS1		0.5	mM		
concentration of enzyme	R_ACt2r		0.5	mM		
concentration of enzyme	R_ALATA_L		0.5	mM	R00258	
concentration of enzyme	R_ATPS		0.5	mM		
concentration of enzyme	R_ATPM		0.5	mM		
concentration of enzyme	R_ACtm		0.5	mM		
concentration of enzyme	R_ACOTAim		0.5	mM	R02283	
concentration of enzyme	R_3MOPtm		0.5	mM		
concentration of enzyme	R_pcSYN		0.5	mM		
concentration of enzyme	R_PAPSR		0.5	mM		
concentration of enzyme	R_FBP		0.5	mM	R00762	
concentration of enzyme	R_ACHBSm		0.5	mM	R08648	
concentration of enzyme	R_eleakm		0.5	mM		
concentration of enzyme	R_ASPKi		0.5	mM	R00480	
concentration of enzyme	R_cmpSYN		0.5	mM		
concentration of enzyme	R_GLUDym		0.5	mM		
concentration of enzyme	R_IGPDH		0.5	mM	R03457	
concentration of enzyme	R_CO2tm		0.5	mM		
concentration of enzyme	R_OXAGm		0.5	mM		
concentration of enzyme	R_G3PDm		0.5	mM		
concentration of enzyme	R_13GS		0.5	mM	R03118	
concentration of enzyme	R_HCITS		0.5	mM	R00271	
concentration of enzyme	R_DHAD1m		0.5	mM	R04441	
concentration of enzyme	R_HCO3Em		0.5	mM		
concentration of enzyme	R_FBA		0.5	mM	R01070	
concentration of enzyme	R_SHKK		0.5	mM	R02412	
concentration of enzyme	R_THRD_Lm		0.5	mM		
concentration of enzyme	R_SHK3D		0.5	mM	R02413	
concentration of enzyme	R_GAAtm		0.5	mM		
concentration of enzyme	R_triglycSYN		0.5	mM		
concentration of enzyme	R_MALtm		0.5	mM		
concentration of enzyme	R_IG3PS		0.5	mM	R04558	
concentration of enzyme	R_TRE6PP		0.5	mM	R02778	
concentration of enzyme	R_ETOHt		0.5	mM	R00754	
concentration of enzyme	R_GLUDy		0.5	mM		
concentration of enzyme	R_FUMm		0.5	mM	R01082	
concentration of enzyme	R_HCITtm		0.5	mM		
concentration of enzyme	R_HCO3E		0.5	mM		
concentration of enzyme	R_SUCCtm		0.5	mM	R00405	
concentration of enzyme	R_H2Otm		0.5	mM		
concentration of enzyme	R_PYRt2m		0.5	mM		
concentration of enzyme	R_ptd1inoSYN		0.5	mM		
concentration of enzyme	R_EX_glyc_e		0.5	mM	R00197	
concentration of enzyme	R_HISTD		0.5	mM	R01158	
concentration of enzyme	R_PRAMPC		0.5	mM	R04037	
concentration of enzyme	R_ALCD2x		0.5	mM	R00754	
concentration of enzyme	R_CSm		0.5	mM		
concentration of enzyme	R_G5SADr		0.5	mM		
concentration of enzyme	R_umpSYN		0.5	mM		
concentration of enzyme	R_ASPTAm		0.5	mM	R00355	
concentration of enzyme	R_GLXtm		0.5	mM		
concentration of enzyme	R_PPND2		0.5	mM	R01730	
concentration of enzyme	R_MCITDm		0.5	mM	R03444	
concentration of enzyme	R_GLUDxi		0.5	mM		
concentration of enzyme	R_CITtam		0.5	mM		
concentration of enzyme	R_GLUt2m		0.5	mM		
concentration of enzyme	R_CBPS		0.5	mM	R00575	
concentration of enzyme	R_GLUSxm		0.5	mM	R00093	
concentration of enzyme	R_PYRDC		0.5	mM	R00224	
concentration of enzyme	R_ICDHxm		0.5	mM	R00709	
concentration of enzyme	R_3MOBtm		0.5	mM		
concentration of enzyme	R_FTHFL		0.5	mM	R00943	
concentration of enzyme	R_CYOR_u6m		0.5	mM		
concentration of enzyme	R_ALCD2y		0.5	mM	R00711	
concentration of enzyme	R_paSYN		0.5	mM		
concentration of enzyme	R_psSYN		0.5	mM		
concentration of enzyme	R_EX_pyr_e		0.5	mM	R00197	
concentration of enzyme	R_PSERT		0.5	mM	R04173	
concentration of enzyme	R_EX_h_e		0.5	mM	R00197	
concentration of enzyme	R_G5SD		0.5	mM	R03313	
concentration of enzyme	R_GLYK		0.5	mM	R00847	
concentration of enzyme	R_ANS		0.5	mM	R00986	
concentration of enzyme	R_LEUTA		0.5	mM	R01090	
concentration of enzyme	R_HSTPT		0.5	mM	R03243	
concentration of enzyme	R_NADHK		0.5	mM	R00105	
concentration of enzyme	R_O2t		0.5	mM		
concentration of enzyme	R_ALCD2m		0.5	mM	R00754	
concentration of enzyme	R_O2tm		0.5	mM		
concentration of enzyme	R_TALA		0.5	mM		
concentration of enzyme	R_HISTP		0.5	mM	R03013	
concentration of enzyme	R_H2St		0.5	mM		
concentration of enzyme	R_EX_glc_D_e		0.5	mM	R00197	
concentration of enzyme	R_h_exportm		0.5	mM	R00197	
concentration of enzyme	R_EX_co2_e		0.5	mM	R00197	
concentration of enzyme	R_h_exportc		0.5	mM	R00197	
concentration of enzyme	R_PSCVTi		0.5	mM	R03460	
concentration of enzyme	R_GLU5K		0.5	mM	R00239	
concentration of enzyme	R_2OXOADPtim		0.5	mM	R01939	
concentration of enzyme	R_AGPRim		0.5	mM	R03443	
concentration of enzyme	R_ACONT		0.5	mM	R01324	
concentration of enzyme	R_HEX1		0.5	mM		
concentration of enzyme	R_EX_ac_e		0.5	mM	R00197	
concentration of enzyme	R_PPNDH		0.5	mM	R01373	
concentration of enzyme	R_GLCP		0.5	mM		
concentration of enzyme	R_NADKm		0.5	mM	R00104	
concentration of enzyme	R_PFK		0.5	mM	R00756	
concentration of enzyme	R_HICITDm		0.5	mM		
concentration of enzyme	R_dampSYN		0.5	mM		
concentration of enzyme	R_EX_h2o_e		0.5	mM	R00197	
concentration of enzyme	R_NH4t		0.5	mM		
concentration of enzyme	R_ergstSYN		0.5	mM		
concentration of enzyme	R_SBP		0.5	mM	R01845	
concentration of enzyme	R_EX_h2s_e		0.5	mM	R00197	
concentration of enzyme	R_AGTm		0.5	mM	R00369	
concentration of enzyme	R_ME1m		0.5	mM	R00214	
concentration of enzyme	R_ALDD2xm		0.5	mM		
concentration of enzyme	R_HACNHm		0.5	mM	R04371	
concentration of enzyme	R_ACONTm		0.5	mM	R01324	
concentration of enzyme	R_DDPA		0.5	mM	R01826	
concentration of enzyme	R_SUCFUMtm		0.5	mM		
concentration of enzyme	R_ALAt2m		0.5	mM		
concentration of enzyme	R_ACLSm		0.5	mM	R00006	
concentration of enzyme	R_ICDHy		0.5	mM	R00267	
concentration of enzyme	R_NADH2_u6cm		0.5	mM		
concentration of enzyme	R_TREt2		0.5	mM		
concentration of enzyme	R_UMPK		0.5	mM	R00158	
concentration of enzyme	R_mannanSYN		0.5	mM		
concentration of enzyme	R_AASAD1		0.5	mM		
concentration of enzyme	R_ACOAHm		0.5	mM	R00227	
concentration of enzyme	R_PSP_L		0.5	mM	R00582	
concentration of enzyme	R_HSK		0.5	mM	R01771	
concentration of enzyme	R_GLCS2		0.5	mM		
concentration of enzyme	R_MTHFR3		0.5	mM	R01224	
concentration of enzyme	R_EX_tre_e		0.5	mM	R00197	
concentration of enzyme	R_aicarSYN		0.5	mM		
concentration of enzyme	R_AKGDam		0.5	mM	R01197	
concentration of enzyme	R_TPI		0.5	mM	R01015	
concentration of enzyme	R_ARGSSr		0.5	mM	R01954	
concentration of enzyme	R_PYRt2		0.5	mM		
concentration of enzyme	R_NH4tm		0.5	mM		
concentration of enzyme	R_CITttm		0.5	mM		
concentration of enzyme	R_gmpSYN		0.5	mM	R01231	
concentration of enzyme	R_CYSTGL		0.5	mM		
concentration of enzyme	R_ASPTA		0.5	mM	R00355	
concentration of enzyme	R_CHORM		0.5	mM	R01715	
concentration of enzyme	R_CYSTS		0.5	mM	R01290	
concentration of enzyme	R_ALDD2ym		0.5	mM	R00711	
concentration of enzyme	R_MTHFD		0.5	mM		
concentration of enzyme	R_MTHFC		0.5	mM	R01655	
concentration of enzyme	R_NDPK2		0.5	mM	R00156	
concentration of enzyme	R_ACALDtm		0.5	mM		
concentration of enzyme	R_PPCK		0.5	mM	R00341	
concentration of enzyme	R_G3PD1ir		0.5	mM	R00842	
concentration of enzyme	R_EX_nh4_e		0.5	mM		
concentration of enzyme	R_ASNS1		0.5	mM	R00578	
concentration of enzyme	R_ARGSL		0.5	mM	R01086	
concentration of enzyme	R_THRt2m		0.5	mM		
concentration of enzyme	R_ATPtm_H		0.5	mM		
concentration of enzyme	R_TRE6PS		0.5	mM		
concentration of enzyme	R_MALS		0.5	mM	R00472	
concentration of enzyme	R_MDH		0.5	mM	R00342	
concentration of enzyme	R_KARA1im		0.5	mM		
concentration of enzyme	R_METS		0.5	mM	R00946	
concentration of enzyme	R_MDHm		0.5	mM	R00342	
concentration of enzyme	R_PYK		0.5	mM	R00200	
concentration of enzyme	R_PIt2m		0.5	mM		
concentration of enzyme	R_CHORS		0.5	mM	R01714	
concentration of enzyme	R_PPA		0.5	mM		
concentration of enzyme	R_AATA		0.5	mM	R01939	
concentration of enzyme	R_PRAIi		0.5	mM	R03509	
concentration of enzyme	R_PGMT		0.5	mM		
concentration of enzyme	R_NADH2_u6m		0.5	mM		
concentration of enzyme	R_ALATA_Lm		0.5	mM	R00258	
concentration of enzyme	R_ENO		0.5	mM	R00658	
concentration of enzyme	R_PIt2r		0.5	mM		
concentration of enzyme	R_ATPPRT		0.5	mM	R01071	
concentration of enzyme	R_2OBUTtm		0.5	mM	R08648	
concentration of enzyme	R_GLYt2m		0.5	mM		
concentration of enzyme	R_KARA2im		0.5	mM		
concentration of enzyme	R_TYRTA		0.5	mM	R00734	
concentration of enzyme	R_dcmpSYN		0.5	mM		
concentration of enzyme	R_SACCD2		0.5	mM	R00715	
concentration of enzyme	R_SUCOAS1m		0.5	mM	R00405	
concentration of enzyme	R_GLNS		0.5	mM		
concentration of enzyme	R_EX_succ_e		0.5	mM	R00197	
concentration of enzyme	R_zymstSYN		0.5	mM		
concentration of enzyme	R_GND		0.5	mM	R01528	
concentration of enzyme	R_PHETA1pyr		0.5	mM	R00694	
concentration of enzyme	R_ICDHym		0.5	mM	R00267	
concentration of enzyme	R_PRATPP		0.5	mM	R04035	
concentration of enzyme	R_SULR		0.5	mM		
concentration of enzyme	R_G3PT		0.5	mM	R00841	
concentration of enzyme	R_GLCt1		0.5	mM		
concentration of enzyme	R_EX_so4_e		0.5	mM	R00197	
concentration of enzyme	R_SUCD2_u6m		0.5	mM		
concentration of enzyme	R_GALU		0.5	mM	R00289	
concentration of enzyme	R_ACSm		0.5	mM	R00235	
concentration of enzyme	R_AHSERL2		0.5	mM	R01287	
