!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
concentration of enzyme		R_SUCCt2r	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_IPPMIa	mM	NaN	NaN	NaN	1e-06	0.5		R04001
concentration of enzyme		R_IPPMIb	mM	NaN	NaN	NaN	1e-06	0.5		R03968
concentration of enzyme		R_EX_o2_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_biomass	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PRPPS	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_GHMT2r	mM	NaN	NaN	NaN	1e-06	0.5		R00945
concentration of enzyme		R_ANPRT	mM	NaN	NaN	NaN	1e-06	0.5		R01073
concentration of enzyme		R_GAPD	mM	NaN	NaN	NaN	1e-06	0.5		R01061
concentration of enzyme		R_DHAD2m	mM	NaN	NaN	NaN	1e-06	0.5		R05070
concentration of enzyme		R_HSERTA	mM	NaN	NaN	NaN	1e-06	0.5		R01776
concentration of enzyme		R_IPMD	mM	NaN	NaN	NaN	1e-06	0.5		R04426
concentration of enzyme		R_SUCOAACTrm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_TKT1	mM	NaN	NaN	NaN	1e-06	0.5		R01641
concentration of enzyme		R_TKT2	mM	NaN	NaN	NaN	1e-06	0.5		R01067
concentration of enzyme		R_CO2t	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ASADi	mM	NaN	NaN	NaN	1e-06	0.5		R02291
concentration of enzyme		R_FBA3	mM	NaN	NaN	NaN	1e-06	0.5		R01829
concentration of enzyme		R_PGCD	mM	NaN	NaN	NaN	1e-06	0.5		R01513
concentration of enzyme		R_G6PDH2	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_OCBTi	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ICL	mM	NaN	NaN	NaN	1e-06	0.5		R00479
concentration of enzyme		R_TYRTApyr	mM	NaN	NaN	NaN	1e-06	0.5		R00734
concentration of enzyme		R_SO4ti	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_peSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PPAm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_DHQS	mM	NaN	NaN	NaN	1e-06	0.5		R03083
concentration of enzyme		R_FUM	mM	NaN	NaN	NaN	1e-06	0.5		R01082
concentration of enzyme		R_HSDyi	mM	NaN	NaN	NaN	1e-06	0.5		R01775
concentration of enzyme		R_ACGKm	mM	NaN	NaN	NaN	1e-06	0.5		R02649
concentration of enzyme		R_OMCDC	mM	NaN	NaN	NaN	1e-06	0.5		R01652
concentration of enzyme		R_FDH	mM	NaN	NaN	NaN	1e-06	0.5		R00519
concentration of enzyme		R_EX_acald_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_NADK	mM	NaN	NaN	NaN	1e-06	0.5		R00104
concentration of enzyme		R_H2Ot	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACALDtex	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_SADT	mM	NaN	NaN	NaN	1e-06	0.5		R00529
concentration of enzyme		R_DHQTi	mM	NaN	NaN	NaN	1e-06	0.5		R03084
concentration of enzyme		R_OAAt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PFK_3	mM	NaN	NaN	NaN	1e-06	0.5		R01843
concentration of enzyme		R_ADK1	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_VALTA	mM	NaN	NaN	NaN	1e-06	0.5		R01214
concentration of enzyme		R_BPNT	mM	NaN	NaN	NaN	1e-06	0.5		R00188
concentration of enzyme		R_ampSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PHETA1	mM	NaN	NaN	NaN	1e-06	0.5		R00694
concentration of enzyme		R_ORNt3m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_CYOOm	mM	NaN	NaN	NaN	1e-06	0.5		R00081
concentration of enzyme		R_IGPS	mM	NaN	NaN	NaN	1e-06	0.5		R03508
concentration of enzyme		R_ATPS3m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PDHm	mM	NaN	NaN	NaN	1e-06	0.5		R00209
concentration of enzyme		R_RPE	mM	NaN	NaN	NaN	1e-06	0.5		R01529
concentration of enzyme		R_THRS	mM	NaN	NaN	NaN	1e-06	0.5		R01466
concentration of enzyme		R_ETOHtm	mM	NaN	NaN	NaN	1e-06	0.5		R00754
concentration of enzyme		R_P5CR	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_RPI	mM	NaN	NaN	NaN	1e-06	0.5		R01056
concentration of enzyme		R_THRA	mM	NaN	NaN	NaN	1e-06	0.5		R00751
concentration of enzyme		R_ACS	mM	NaN	NaN	NaN	1e-06	0.5		R00235
concentration of enzyme		R_NADHKm	mM	NaN	NaN	NaN	1e-06	0.5		R00105
concentration of enzyme		R_IPPS	mM	NaN	NaN	NaN	1e-06	0.5		R01213
concentration of enzyme		R_dgmpSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_CITtcm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_CSc	mM	NaN	NaN	NaN	1e-06	0.5		R00351
concentration of enzyme		R_ILETA	mM	NaN	NaN	NaN	1e-06	0.5		R02199
concentration of enzyme		R_PGM	mM	NaN	NaN	NaN	1e-06	0.5		R01518
concentration of enzyme		R_PGL	mM	NaN	NaN	NaN	1e-06	0.5		R02035
concentration of enzyme		R_PGK	mM	NaN	NaN	NaN	1e-06	0.5		R01512
concentration of enzyme		R_eleak	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PGI	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_GLNt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ADK1m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ORNTACim	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PC	mM	NaN	NaN	NaN	1e-06	0.5		R00344
concentration of enzyme		R_SACCD1	mM	NaN	NaN	NaN	1e-06	0.5		R02315
concentration of enzyme		R_TRPS1	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACt2r	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ALATA_L	mM	NaN	NaN	NaN	1e-06	0.5		R00258
concentration of enzyme		R_ATPS	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ATPM	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACOTAim	mM	NaN	NaN	NaN	1e-06	0.5		R02283
concentration of enzyme		R_3MOPtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_pcSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PAPSR	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_FBP	mM	NaN	NaN	NaN	1e-06	0.5		R00762
concentration of enzyme		R_ACHBSm	mM	NaN	NaN	NaN	1e-06	0.5		R08648
concentration of enzyme		R_eleakm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ASPKi	mM	NaN	NaN	NaN	1e-06	0.5		R00480
concentration of enzyme		R_cmpSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_GLUDym	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_IGPDH	mM	NaN	NaN	NaN	1e-06	0.5		R03457
concentration of enzyme		R_CO2tm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_OXAGm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_G3PDm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_13GS	mM	NaN	NaN	NaN	1e-06	0.5		R03118
concentration of enzyme		R_HCITS	mM	NaN	NaN	NaN	1e-06	0.5		R00271
concentration of enzyme		R_DHAD1m	mM	NaN	NaN	NaN	1e-06	0.5		R04441
concentration of enzyme		R_HCO3Em	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_FBA	mM	NaN	NaN	NaN	1e-06	0.5		R01070
concentration of enzyme		R_SHKK	mM	NaN	NaN	NaN	1e-06	0.5		R02412
concentration of enzyme		R_THRD_Lm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_SHK3D	mM	NaN	NaN	NaN	1e-06	0.5		R02413
concentration of enzyme		R_GAAtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_triglycSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_MALtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_IG3PS	mM	NaN	NaN	NaN	1e-06	0.5		R04558
concentration of enzyme		R_TRE6PP	mM	NaN	NaN	NaN	1e-06	0.5		R02778
concentration of enzyme		R_ETOHt	mM	NaN	NaN	NaN	1e-06	0.5		R00754
concentration of enzyme		R_GLUDy	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_FUMm	mM	NaN	NaN	NaN	1e-06	0.5		R01082
concentration of enzyme		R_HCITtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_HCO3E	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_SUCCtm	mM	NaN	NaN	NaN	1e-06	0.5		R00405
concentration of enzyme		R_H2Otm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PYRt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ptd1inoSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_glyc_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_HISTD	mM	NaN	NaN	NaN	1e-06	0.5		R01158
concentration of enzyme		R_PRAMPC	mM	NaN	NaN	NaN	1e-06	0.5		R04037
concentration of enzyme		R_ALCD2x	mM	NaN	NaN	NaN	1e-06	0.5		R00754
concentration of enzyme		R_CSm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_G5SADr	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_umpSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ASPTAm	mM	NaN	NaN	NaN	1e-06	0.5		R00355
concentration of enzyme		R_GLXtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PPND2	mM	NaN	NaN	NaN	1e-06	0.5		R01730
concentration of enzyme		R_MCITDm	mM	NaN	NaN	NaN	1e-06	0.5		R03444
concentration of enzyme		R_GLUDxi	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_CITtam	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_GLUt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_CBPS	mM	NaN	NaN	NaN	1e-06	0.5		R00575
concentration of enzyme		R_GLUSxm	mM	NaN	NaN	NaN	1e-06	0.5		R00093
concentration of enzyme		R_PYRDC	mM	NaN	NaN	NaN	1e-06	0.5		R00224
concentration of enzyme		R_ICDHxm	mM	NaN	NaN	NaN	1e-06	0.5		R00709
concentration of enzyme		R_3MOBtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_FTHFL	mM	NaN	NaN	NaN	1e-06	0.5		R00943
concentration of enzyme		R_CYOR_u6m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ALCD2y	mM	NaN	NaN	NaN	1e-06	0.5		R00711
concentration of enzyme		R_paSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_psSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_pyr_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_PSERT	mM	NaN	NaN	NaN	1e-06	0.5		R04173
concentration of enzyme		R_EX_h_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_G5SD	mM	NaN	NaN	NaN	1e-06	0.5		R03313
concentration of enzyme		R_GLYK	mM	NaN	NaN	NaN	1e-06	0.5		R00847
concentration of enzyme		R_ANS	mM	NaN	NaN	NaN	1e-06	0.5		R00986
concentration of enzyme		R_LEUTA	mM	NaN	NaN	NaN	1e-06	0.5		R01090
concentration of enzyme		R_HSTPT	mM	NaN	NaN	NaN	1e-06	0.5		R03243
concentration of enzyme		R_NADHK	mM	NaN	NaN	NaN	1e-06	0.5		R00105
concentration of enzyme		R_O2t	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ALCD2m	mM	NaN	NaN	NaN	1e-06	0.5		R00754
concentration of enzyme		R_O2tm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_TALA	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_HISTP	mM	NaN	NaN	NaN	1e-06	0.5		R03013
concentration of enzyme		R_H2St	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_glc_D_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_h_exportm	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_EX_co2_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_h_exportc	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_PSCVTi	mM	NaN	NaN	NaN	1e-06	0.5		R03460
concentration of enzyme		R_GLU5K	mM	NaN	NaN	NaN	1e-06	0.5		R00239
concentration of enzyme		R_2OXOADPtim	mM	NaN	NaN	NaN	1e-06	0.5		R01939
concentration of enzyme		R_AGPRim	mM	NaN	NaN	NaN	1e-06	0.5		R03443
concentration of enzyme		R_ACONT	mM	NaN	NaN	NaN	1e-06	0.5		R01324
concentration of enzyme		R_HEX1	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_ac_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_PPNDH	mM	NaN	NaN	NaN	1e-06	0.5		R01373
concentration of enzyme		R_GLCP	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_NADKm	mM	NaN	NaN	NaN	1e-06	0.5		R00104
concentration of enzyme		R_PFK	mM	NaN	NaN	NaN	1e-06	0.5		R00756
concentration of enzyme		R_HICITDm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_dampSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_h2o_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_NH4t	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ergstSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_SBP	mM	NaN	NaN	NaN	1e-06	0.5		R01845
concentration of enzyme		R_EX_h2s_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_AGTm	mM	NaN	NaN	NaN	1e-06	0.5		R00369
concentration of enzyme		R_ME1m	mM	NaN	NaN	NaN	1e-06	0.5		R00214
concentration of enzyme		R_ALDD2xm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_HACNHm	mM	NaN	NaN	NaN	1e-06	0.5		R04371
concentration of enzyme		R_ACONTm	mM	NaN	NaN	NaN	1e-06	0.5		R01324
concentration of enzyme		R_DDPA	mM	NaN	NaN	NaN	1e-06	0.5		R01826
concentration of enzyme		R_SUCFUMtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ALAt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACLSm	mM	NaN	NaN	NaN	1e-06	0.5		R00006
concentration of enzyme		R_ICDHy	mM	NaN	NaN	NaN	1e-06	0.5		R00267
concentration of enzyme		R_NADH2_u6cm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_TREt2	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_UMPK	mM	NaN	NaN	NaN	1e-06	0.5		R00158
concentration of enzyme		R_mannanSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_AASAD1	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACOAHm	mM	NaN	NaN	NaN	1e-06	0.5		R00227
concentration of enzyme		R_PSP_L	mM	NaN	NaN	NaN	1e-06	0.5		R00582
concentration of enzyme		R_HSK	mM	NaN	NaN	NaN	1e-06	0.5		R01771
concentration of enzyme		R_GLCS2	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_MTHFR3	mM	NaN	NaN	NaN	1e-06	0.5		R01224
concentration of enzyme		R_EX_tre_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_aicarSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_AKGDam	mM	NaN	NaN	NaN	1e-06	0.5		R01197
concentration of enzyme		R_TPI	mM	NaN	NaN	NaN	1e-06	0.5		R01015
concentration of enzyme		R_ARGSSr	mM	NaN	NaN	NaN	1e-06	0.5		R01954
concentration of enzyme		R_PYRt2	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_NH4tm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_CITttm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_gmpSYN	mM	NaN	NaN	NaN	1e-06	0.5		R01231
concentration of enzyme		R_CYSTGL	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ASPTA	mM	NaN	NaN	NaN	1e-06	0.5		R00355
concentration of enzyme		R_CHORM	mM	NaN	NaN	NaN	1e-06	0.5		R01715
concentration of enzyme		R_CYSTS	mM	NaN	NaN	NaN	1e-06	0.5		R01290
concentration of enzyme		R_ALDD2ym	mM	NaN	NaN	NaN	1e-06	0.5		R00711
concentration of enzyme		R_MTHFD	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_MTHFC	mM	NaN	NaN	NaN	1e-06	0.5		R01655
concentration of enzyme		R_NDPK2	mM	NaN	NaN	NaN	1e-06	0.5		R00156
concentration of enzyme		R_ACALDtm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PPCK	mM	NaN	NaN	NaN	1e-06	0.5		R00341
concentration of enzyme		R_G3PD1ir	mM	NaN	NaN	NaN	1e-06	0.5		R00842
concentration of enzyme		R_EX_nh4_e	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ASNS1	mM	NaN	NaN	NaN	1e-06	0.5		R00578
concentration of enzyme		R_ARGSL	mM	NaN	NaN	NaN	1e-06	0.5		R01086
concentration of enzyme		R_THRt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ATPtm_H	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_TRE6PS	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_MALS	mM	NaN	NaN	NaN	1e-06	0.5		R00472
concentration of enzyme		R_MDH	mM	NaN	NaN	NaN	1e-06	0.5		R00342
concentration of enzyme		R_KARA1im	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_METS	mM	NaN	NaN	NaN	1e-06	0.5		R00946
concentration of enzyme		R_MDHm	mM	NaN	NaN	NaN	1e-06	0.5		R00342
concentration of enzyme		R_PYK	mM	NaN	NaN	NaN	1e-06	0.5		R00200
concentration of enzyme		R_PIt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_CHORS	mM	NaN	NaN	NaN	1e-06	0.5		R01714
concentration of enzyme		R_PPA	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_AATA	mM	NaN	NaN	NaN	1e-06	0.5		R01939
concentration of enzyme		R_PRAIi	mM	NaN	NaN	NaN	1e-06	0.5		R03509
concentration of enzyme		R_PGMT	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_NADH2_u6m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ALATA_Lm	mM	NaN	NaN	NaN	1e-06	0.5		R00258
concentration of enzyme		R_ENO	mM	NaN	NaN	NaN	1e-06	0.5		R00658
concentration of enzyme		R_PIt2r	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ATPPRT	mM	NaN	NaN	NaN	1e-06	0.5		R01071
concentration of enzyme		R_2OBUTtm	mM	NaN	NaN	NaN	1e-06	0.5		R08648
concentration of enzyme		R_GLYt2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_KARA2im	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_TYRTA	mM	NaN	NaN	NaN	1e-06	0.5		R00734
concentration of enzyme		R_dcmpSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_SACCD2	mM	NaN	NaN	NaN	1e-06	0.5		R00715
concentration of enzyme		R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	0.5		R00405
concentration of enzyme		R_GLNS	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_succ_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_zymstSYN	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_GND	mM	NaN	NaN	NaN	1e-06	0.5		R01528
concentration of enzyme		R_PHETA1pyr	mM	NaN	NaN	NaN	1e-06	0.5		R00694
concentration of enzyme		R_ICDHym	mM	NaN	NaN	NaN	1e-06	0.5		R00267
concentration of enzyme		R_PRATPP	mM	NaN	NaN	NaN	1e-06	0.5		R04035
concentration of enzyme		R_SULR	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_G3PT	mM	NaN	NaN	NaN	1e-06	0.5		R00841
concentration of enzyme		R_GLCt1	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_EX_so4_e	mM	NaN	NaN	NaN	1e-06	0.5		R00197
concentration of enzyme		R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_GALU	mM	NaN	NaN	NaN	1e-06	0.5		R00289
concentration of enzyme		R_ACSm	mM	NaN	NaN	NaN	1e-06	0.5		R00235
concentration of enzyme		R_AHSERL2	mM	NaN	NaN	NaN	1e-06	0.5		R01287
equilibrium constant		R_EX_etoh_e	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00197
equilibrium constant		R_GLYCt	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_dtmpSYN	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_TREH	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_EX_pi_e	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00197
equilibrium constant		R_ADSK	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00509
equilibrium constant		R_PRMICIi	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R04640
equilibrium constant		R_ALDD2x	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ALDD2y	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00711
equilibrium constant		R_SUCCt2r	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_IPPMIa	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R04001
equilibrium constant		R_IPPMIb	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R03968
equilibrium constant		R_EX_o2_e	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00197
equilibrium constant		R_biomass	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_PRPPS	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_GHMT2r	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00945
equilibrium constant		R_ANPRT	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01073
equilibrium constant		R_GAPD	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01061
equilibrium constant		R_DHAD2m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R05070
equilibrium constant		R_HSERTA	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01776
equilibrium constant		R_IPMD	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R04426
equilibrium constant		R_SUCOAACTrm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_TKT1	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01641
equilibrium constant		R_TKT2	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01067
equilibrium constant		R_CO2t	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ASADi	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R02291
equilibrium constant		R_FBA3	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01829
equilibrium constant		R_PGCD	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01513
equilibrium constant		R_G6PDH2	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_OCBTi	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ICL	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00479
equilibrium constant		R_TYRTApyr	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00734
equilibrium constant		R_SO4ti	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_peSYN	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_PPAm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_DHQS	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R03083
equilibrium constant		R_FUM	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01082
equilibrium constant		R_HSDyi	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01775
equilibrium constant		R_ACGKm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R02649
equilibrium constant		R_OMCDC	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01652
equilibrium constant		R_FDH	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00519
equilibrium constant		R_EX_acald_e	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00197
equilibrium constant		R_NADK	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00104
equilibrium constant		R_H2Ot	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ACALDtex	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_SADT	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00529
equilibrium constant		R_DHQTi	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R03084
equilibrium constant		R_OAAt2m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_PFK_3	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01843
equilibrium constant		R_ADK1	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_VALTA	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01214
equilibrium constant		R_BPNT	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00188
